#id	set	correctLabelW0orW1	warrant0	warrant1	reason	claim	debateTitle	debateInfo
11896947_661_A1HKYY6XI2OHO1	train_swap	1	"['colleges', 'are', ""n't"", 'students']"	['colleges', 'are', 'similar', 'to', 'students']	"['student', 'learning', 'ca', ""n't"", 'be', 'measured', '.']"	['government', 'should', 'not', 'grade', 'colleges']	['should', 'the', 'government', 'grade', 'colleges', '?']	['should', 'the', 'government', 'rate', 'colleges', 'to', 'hold', 'them', 'accountable', 'for', 'graduation', 'rates', ',', 'student', 'debt', 'and', 'access', 'for', 'the', 'poor', 'and', 'minorities', '?']
11896947_661_A1HKYY6XI2OHO1	train_swap	0	['colleges', 'are', 'similar', 'to', 'students']	"['colleges', 'are', ""n't"", 'students']"	"['student', 'learning', 'ca', ""n't"", 'be', 'measured', '.']"	['government', 'should', 'not', 'grade', 'colleges']	['should', 'the', 'government', 'grade', 'colleges', '?']	['should', 'the', 'government', 'rate', 'colleges', 'to', 'hold', 'them', 'accountable', 'for', 'graduation', 'rates', ',', 'student', 'debt', 'and', 'access', 'for', 'the', 'poor', 'and', 'minorities', '?']
5645380_0_A3TKD7EJ6BM0M5	train_swap	1	['challenging', 'college', 'courses', 'will', 'discourage', 'below', '-', 'average', 'students', 'from', 'continuing', 'their', 'education']	"['challenging', 'college', 'courses', 'wo', ""n't"", 'discourage', 'below', '-', 'average', 'students', 'from', 'continuing', 'their', 'education']"	['not', 'everyone', 'can', 'be', 'a', 'scientist', 'or', 'a', 'doctor', 'and', 'i', 'am', 'tired', 'of', 'advising', 'these', 'below', 'average', 'and', 'unrealistic', 'students', '.']	['college', 'not', 'free', 'for', 'everyone']	['should', 'college', 'be', 'for', 'everyone', '?']	['should', 'as', 'many', 'people', 'as', 'possible', 'be', 'encouraged', 'to', 'attend', 'college', ',', 'or', 'is', 'the', 'value', 'of', 'higher', 'education', 'exaggerated', '?']
5645380_0_A3TKD7EJ6BM0M5	train_swap	0	"['challenging', 'college', 'courses', 'wo', ""n't"", 'discourage', 'below', '-', 'average', 'students', 'from', 'continuing', 'their', 'education']"	['challenging', 'college', 'courses', 'will', 'discourage', 'below', '-', 'average', 'students', 'from', 'continuing', 'their', 'education']	['not', 'everyone', 'can', 'be', 'a', 'scientist', 'or', 'a', 'doctor', 'and', 'i', 'am', 'tired', 'of', 'advising', 'these', 'below', 'average', 'and', 'unrealistic', 'students', '.']	['college', 'not', 'free', 'for', 'everyone']	['should', 'college', 'be', 'for', 'everyone', '?']	['should', 'as', 'many', 'people', 'as', 'possible', 'be', 'encouraged', 'to', 'attend', 'college', ',', 'or', 'is', 'the', 'value', 'of', 'higher', 'education', 'exaggerated', '?']
6024130_356_A2OZTBCBOCHF9E	train_swap	1	['human', 'evolution', 'has', 'never', 'been', 'proven']	['human', 'evolution', 'has', 'been', 'proven']	['a', 'vegan', 'diet', 'goes', 'against', 'human', 'evolution', '.']	['veganism', 'is', 'not', 'good', 'for', 'everyone']	['is', 'veganism', 'good', 'for', 'everyone', '?']	"['maybe', 'some', 'of', 'us', 'simply', 'were', ""n't"", 'built', 'to', 'be', 'vegans', '.', 'is', 'the', 'diet', 'good', 'for', 'everyone', '?']"
6024130_356_A2OZTBCBOCHF9E	train_swap	0	['human', 'evolution', 'has', 'been', 'proven']	['human', 'evolution', 'has', 'never', 'been', 'proven']	['a', 'vegan', 'diet', 'goes', 'against', 'human', 'evolution', '.']	['veganism', 'is', 'not', 'good', 'for', 'everyone']	['is', 'veganism', 'good', 'for', 'everyone', '?']	"['maybe', 'some', 'of', 'us', 'simply', 'were', ""n't"", 'built', 'to', 'be', 'vegans', '.', 'is', 'the', 'diet', 'good', 'for', 'everyone', '?']"
6207424_320_A3TKD7EJ6BM0M5	train_swap	0	['taxes', 'are', 'crucial', 'for', 'countries']	['taxes', 'are', 'unethical']	['dual', 'citizens', 'do', 'not', 'have', 'true', 'allegiance', 'to', 'either', 'country', 'and', 'get', 'away', 'without', 'paying', 'taxes', '.']	['dual', 'citizenship', 'should', 'not', 'be', 'allowed']	['can', 'dual', 'citizens', 'be', 'good', 'americans', '?']	['should', 'dual', 'citizenship', 'be', 'allowed', '?', 'the', 'pros', 'and', 'cons', 'of', 'pledging', 'allegiance', 'to', 'more', 'than', 'one', 'country', '.']
6207424_320_A3TKD7EJ6BM0M5	train_swap	1	['taxes', 'are', 'unethical']	['taxes', 'are', 'crucial', 'for', 'countries']	['dual', 'citizens', 'do', 'not', 'have', 'true', 'allegiance', 'to', 'either', 'country', 'and', 'get', 'away', 'without', 'paying', 'taxes', '.']	['dual', 'citizenship', 'should', 'not', 'be', 'allowed']	['can', 'dual', 'citizens', 'be', 'good', 'americans', '?']	['should', 'dual', 'citizenship', 'be', 'allowed', '?', 'the', 'pros', 'and', 'cons', 'of', 'pledging', 'allegiance', 'to', 'more', 'than', 'one', 'country', '.']
9417917_321_A34QZDSTKZ3JO9	train_swap	1	['moms', 'should', 'be', 'more', 'relaxed']	['moms', 'need', 'energy', 'to', 'raise', 'babies']	['younger', 'moms', 'have', 'much', 'more', 'energy', '.']	['women', 'should', 'not', 'delay', 'motherhood']	['should', 'women', 'delay', 'motherhood', '?']	['women', 'are', 'waiting', 'longer', 'to', 'start', 'families', '.', 'what', 'are', 'the', 'pros', 'and', 'cons', 'of', 'motherhood', 'at', '20', ',', '30', ',', '40', 'and', 'beyond', '?']
9417917_321_A34QZDSTKZ3JO9	train_swap	0	['moms', 'need', 'energy', 'to', 'raise', 'babies']	['moms', 'should', 'be', 'more', 'relaxed']	['younger', 'moms', 'have', 'much', 'more', 'energy', '.']	['women', 'should', 'not', 'delay', 'motherhood']	['should', 'women', 'delay', 'motherhood', '?']	['women', 'are', 'waiting', 'longer', 'to', 'start', 'families', '.', 'what', 'are', 'the', 'pros', 'and', 'cons', 'of', 'motherhood', 'at', '20', ',', '30', ',', '40', 'and', 'beyond', '?']
12536410_143_A1I4CYG5YDFTYM	train_swap	0	['it', 'can', 'not', 'be', 'done', 'by', 'more', 'than', 'just', '3d', 'printing']	['it', 'can', 'be', 'done', 'by', 'more', 'than', 'just', '3d', 'printing']	['economic', 'growth', 'needs', 'innovation', '.']	['3-d', 'printing', 'will', 'change', 'the', 'world']	['will', '3-d', 'printing', 'change', 'the', 'world', '?']	"['for', 'all', 'the', 'hype', 'over', 'three', '-', 'dimensional', 'printing', ',', 'it', ""'s"", 'still', 'unclear', 'exactly', 'how', 'and', 'when', 'it', 'will', 'have', 'an', 'impact', 'on', 'our', 'daily', 'lives', '.']"
12536410_143_A1I4CYG5YDFTYM	train_swap	1	['it', 'can', 'be', 'done', 'by', 'more', 'than', 'just', '3d', 'printing']	['it', 'can', 'not', 'be', 'done', 'by', 'more', 'than', 'just', '3d', 'printing']	['economic', 'growth', 'needs', 'innovation', '.']	['3-d', 'printing', 'will', 'change', 'the', 'world']	['will', '3-d', 'printing', 'change', 'the', 'world', '?']	"['for', 'all', 'the', 'hype', 'over', 'three', '-', 'dimensional', 'printing', ',', 'it', ""'s"", 'still', 'unclear', 'exactly', 'how', 'and', 'when', 'it', 'will', 'have', 'an', 'impact', 'on', 'our', 'daily', 'lives', '.']"
10226499_137_AE861G0AY5RGT	train_swap	1	['the', 'casino', 'is', 'about', 'the', 'community', 'as', 'a', 'whole', 'and', 'not', 'just', 'those', 'in', 'the', 'immediate', 'vicinity']	['the', 'casino', 'is', 'not', 'about', 'the', 'community', 'as', 'a', 'whole', 'but', 'just', 'those', 'in', 'the', 'immediate', 'vicinity']	['the', 'areas', 'around', 'the', 'casinos', 'do', 'not', 'benefit', '.']	['casinos', 'are', 'too', 'much', 'of', 'a', 'gamble']	['are', 'casinos', 'too', 'much', 'of', 'a', 'gamble', '?']	['do', 'the', 'economic', 'and', 'fiscal', 'benefits', 'of', 'casinos', 'outweigh', 'their', 'social', 'and', 'economic', 'costs', '?']
10226499_137_AE861G0AY5RGT	train_swap	0	['the', 'casino', 'is', 'not', 'about', 'the', 'community', 'as', 'a', 'whole', 'but', 'just', 'those', 'in', 'the', 'immediate', 'vicinity']	['the', 'casino', 'is', 'about', 'the', 'community', 'as', 'a', 'whole', 'and', 'not', 'just', 'those', 'in', 'the', 'immediate', 'vicinity']	['the', 'areas', 'around', 'the', 'casinos', 'do', 'not', 'benefit', '.']	['casinos', 'are', 'too', 'much', 'of', 'a', 'gamble']	['are', 'casinos', 'too', 'much', 'of', 'a', 'gamble', '?']	['do', 'the', 'economic', 'and', 'fiscal', 'benefits', 'of', 'casinos', 'outweigh', 'their', 'social', 'and', 'economic', 'costs', '?']
10099242_60_A2D7S8Y2FAUWMC	train_swap	0	['costs', 'have', 'declined', 'even', 'for', 'those', 'children']	['costs', 'have', 'risen', 'even', 'for', 'those', 'children']	['obamacare', 'lowered', 'costs', 'and', 'children', 'were', 'able', 'to', 'utilize', 'it', 'until', 'employment', 'was', 'found', '.']	['obamacare', 'is', 'working']	['is', 'obamacare', 'working', '?']	['the', 'law', 'is', 'starting', 'to', 'take', 'effect', '.', 'were', 'the', 'dire', 'predictions', 'correct', ',', 'or', 'is', 'it', 'lowering', 'costs', 'and', 'expanding', 'access', '?']
10099242_60_A2D7S8Y2FAUWMC	train_swap	1	['costs', 'have', 'risen', 'even', 'for', 'those', 'children']	['costs', 'have', 'declined', 'even', 'for', 'those', 'children']	['obamacare', 'lowered', 'costs', 'and', 'children', 'were', 'able', 'to', 'utilize', 'it', 'until', 'employment', 'was', 'found', '.']	['obamacare', 'is', 'working']	['is', 'obamacare', 'working', '?']	['the', 'law', 'is', 'starting', 'to', 'take', 'effect', '.', 'were', 'the', 'dire', 'predictions', 'correct', ',', 'or', 'is', 'it', 'lowering', 'costs', 'and', 'expanding', 'access', '?']
6028049_248_A104V8NZIQFN2F	train_swap	0	['the', 'wealthy', 'do', 'not', 'need', 'a', 'superior', 'education']	['the', 'wealthy', 'need', 'a', 'superior', 'education']	['harvard', 'is', 'very', 'wealthy', 'and', 'that', 'money', 'could', 'provide', 'education', 'to', 'thousands', '.', 'instead', ',', 'it', 'just', 'serves', 'to', 'suggest', 'that', 'harvard', 'provides', 'a', 'superior', 'education', '.']	['wealthy', 'colleges', 'do', 'not', 'deserve', 'tax', 'breaks']	['do', 'wealthy', 'colleges', 'deserve', 'their', 'tax', 'breaks', '?']	['should', 'government', 'change', 'its', 'tax', 'exemption', 'policies', 'for', 'universities', 'as', 'a', 'way', 'of', 'equalizing', 'educational', 'resources', 'in', 'america', '?']
6028049_248_A104V8NZIQFN2F	train_swap	1	['the', 'wealthy', 'need', 'a', 'superior', 'education']	['the', 'wealthy', 'do', 'not', 'need', 'a', 'superior', 'education']	['harvard', 'is', 'very', 'wealthy', 'and', 'that', 'money', 'could', 'provide', 'education', 'to', 'thousands', '.', 'instead', ',', 'it', 'just', 'serves', 'to', 'suggest', 'that', 'harvard', 'provides', 'a', 'superior', 'education', '.']	['wealthy', 'colleges', 'do', 'not', 'deserve', 'tax', 'breaks']	['do', 'wealthy', 'colleges', 'deserve', 'their', 'tax', 'breaks', '?']	['should', 'government', 'change', 'its', 'tax', 'exemption', 'policies', 'for', 'universities', 'as', 'a', 'way', 'of', 'equalizing', 'educational', 'resources', 'in', 'america', '?']
3649631_140_AE861G0AY5RGT	train_swap	0	['repetition', 'does', 'not', 'lead', 'to', 'learning', 'and', 'understanding']	['repetition', 'leads', 'to', 'learning', 'and', 'understanding']	['online', 'classes', 'can', 'require', 'a', 'lot', 'of', 'repetitive', 'exercises', 'and', 'leave', 'the', 'student', 'at', 'the', 'mercy', 'of', 'the', 'computer', 'with', 'regards', 'to', 'grading', '.']	['online', 'classes', 'are', 'not', 'the', 'best', 'way', 'to', 'teach']	['can', 'young', 'students', 'learn', 'from', 'online', 'classes', '?']	['online', 'courses', 'are', 'increasingly', 'common', 'in', 'high', 'schools', 'and', 'middle', 'schools', '.', 'is', 'this', 'the', 'best', 'way', 'to', 'teach', 'that', 'age', 'group', '?']
3649631_140_AE861G0AY5RGT	train_swap	1	['repetition', 'leads', 'to', 'learning', 'and', 'understanding']	['repetition', 'does', 'not', 'lead', 'to', 'learning', 'and', 'understanding']	['online', 'classes', 'can', 'require', 'a', 'lot', 'of', 'repetitive', 'exercises', 'and', 'leave', 'the', 'student', 'at', 'the', 'mercy', 'of', 'the', 'computer', 'with', 'regards', 'to', 'grading', '.']	['online', 'classes', 'are', 'not', 'the', 'best', 'way', 'to', 'teach']	['can', 'young', 'students', 'learn', 'from', 'online', 'classes', '?']	['online', 'courses', 'are', 'increasingly', 'common', 'in', 'high', 'schools', 'and', 'middle', 'schools', '.', 'is', 'this', 'the', 'best', 'way', 'to', 'teach', 'that', 'age', 'group', '?']
6017135_226_A1I4CYG5YDFTYM	train_swap	0	"['breast', 'milk', 'is', ""n't"", 'vegan']"	['breast', 'milk', 'would', 'still', 'be', 'allowed', 'and', 'can', 'be', 'produced', 'by', 'mothers']	['soy', 'is', 'not', 'good', 'for', 'babies', 'according', 'to', 'the', 'weston', 'a', 'price', 'foundation', 'website', '.']	['veganism', 'is', 'not', 'good', 'for', 'everyone']	['is', 'veganism', 'good', 'for', 'everyone', '?']	"['maybe', 'some', 'of', 'us', 'simply', 'were', ""n't"", 'built', 'to', 'be', 'vegans', '.', 'is', 'the', 'diet', 'good', 'for', 'everyone', '?']"
6017135_226_A1I4CYG5YDFTYM	train_swap	1	['breast', 'milk', 'would', 'still', 'be', 'allowed', 'and', 'can', 'be', 'produced', 'by', 'mothers']	"['breast', 'milk', 'is', ""n't"", 'vegan']"	['soy', 'is', 'not', 'good', 'for', 'babies', 'according', 'to', 'the', 'weston', 'a', 'price', 'foundation', 'website', '.']	['veganism', 'is', 'not', 'good', 'for', 'everyone']	['is', 'veganism', 'good', 'for', 'everyone', '?']	"['maybe', 'some', 'of', 'us', 'simply', 'were', ""n't"", 'built', 'to', 'be', 'vegans', '.', 'is', 'the', 'diet', 'good', 'for', 'everyone', '?']"
6025796_445_A1HKYY6XI2OHO1	train_swap	1	['cults', 'involve', 'lots', 'of', 'sex', 'and', 'drugs', 'and', 'happy', 'feelings']	['cults', 'involve', 'lots', 'of', 'negatives']	['it', 'seems', 'that', 'veganism', 'is', 'more', 'like', 'a', 'cult', 'than', 'a', 'viable', 'way', 'of', 'life', '.']	['veganism', 'is', 'not', 'good', 'for', 'everyone']	['is', 'veganism', 'good', 'for', 'everyone', '?']	"['maybe', 'some', 'of', 'us', 'simply', 'were', ""n't"", 'built', 'to', 'be', 'vegans', '.', 'is', 'the', 'diet', 'good', 'for', 'everyone', '?']"
6025796_445_A1HKYY6XI2OHO1	train_swap	0	['cults', 'involve', 'lots', 'of', 'negatives']	['cults', 'involve', 'lots', 'of', 'sex', 'and', 'drugs', 'and', 'happy', 'feelings']	['it', 'seems', 'that', 'veganism', 'is', 'more', 'like', 'a', 'cult', 'than', 'a', 'viable', 'way', 'of', 'life', '.']	['veganism', 'is', 'not', 'good', 'for', 'everyone']	['is', 'veganism', 'good', 'for', 'everyone', '?']	"['maybe', 'some', 'of', 'us', 'simply', 'were', ""n't"", 'built', 'to', 'be', 'vegans', '.', 'is', 'the', 'diet', 'good', 'for', 'everyone', '?']"
2701138_335_A1I4CYG5YDFTYM	train_swap	0	"['people', 'still', 'are', ""n't"", 'exposed', 'to', 'other', 'cultures', 'on', 'a', 'much', 'more', 'regular', 'basis', 'in', 'their', 'day', 'to', 'day', 'lives']"	['due', 'to', 'globalization', 'and', 'immigration', 'people', 'are', 'exposed', 'to', 'other', 'cultures', 'on', 'a', 'much', 'more', 'regular', 'basis', 'in', 'their', 'day', 'to', 'day', 'lives']	['humanities', 'courses', 'ensure', 'students', 'are', 'exposed', 'to', 'other', 'cultures', '.']	['colleges', 'need', 'humanities', 'programs']	['do', 'colleges', 'need', 'french', 'departments', '?']	['with', 'humanities', 'programs', 'being', 'cut', 'at', 'many', 'universities', ',', 'what', 'do', 'students', 'stand', 'to', 'lose', '?']
2701138_335_A1I4CYG5YDFTYM	train_swap	1	['due', 'to', 'globalization', 'and', 'immigration', 'people', 'are', 'exposed', 'to', 'other', 'cultures', 'on', 'a', 'much', 'more', 'regular', 'basis', 'in', 'their', 'day', 'to', 'day', 'lives']	"['people', 'still', 'are', ""n't"", 'exposed', 'to', 'other', 'cultures', 'on', 'a', 'much', 'more', 'regular', 'basis', 'in', 'their', 'day', 'to', 'day', 'lives']"	['humanities', 'courses', 'ensure', 'students', 'are', 'exposed', 'to', 'other', 'cultures', '.']	['colleges', 'need', 'humanities', 'programs']	['do', 'colleges', 'need', 'french', 'departments', '?']	['with', 'humanities', 'programs', 'being', 'cut', 'at', 'many', 'universities', ',', 'what', 'do', 'students', 'stand', 'to', 'lose', '?']
5447986_0_A104V8NZIQFN2F	train_swap	1	"['students', 'should', ""n't"", 'work']"	['students', 'should', 'work']	['internships', 'permit', 'students', 'to', 'work', 'for', 'free', 'in', 'order', 'to', 'prove', 'that', 'the', 'student', 'is', 'worthy', 'of', 'future', ',', 'paid', 'work', '.']	"['unpaid', 'internship', 'does', ""n't"", 'exploit', 'college', 'students']"	['do', 'unpaid', 'internships', 'exploit', 'college', 'students', '?']	['should', 'the', 'government', 'get', 'tough', 'to', 'protect', 'unpaid', 'interns', ',', 'or', 'are', 'internships', 'a', 'win', '-', 'win', '?']
5447986_0_A104V8NZIQFN2F	train_swap	0	['students', 'should', 'work']	"['students', 'should', ""n't"", 'work']"	['internships', 'permit', 'students', 'to', 'work', 'for', 'free', 'in', 'order', 'to', 'prove', 'that', 'the', 'student', 'is', 'worthy', 'of', 'future', ',', 'paid', 'work', '.']	"['unpaid', 'internship', 'does', ""n't"", 'exploit', 'college', 'students']"	['do', 'unpaid', 'internships', 'exploit', 'college', 'students', '?']	['should', 'the', 'government', 'get', 'tough', 'to', 'protect', 'unpaid', 'interns', ',', 'or', 'are', 'internships', 'a', 'win', '-', 'win', '?']
2657567_79_A1V6JYTPVEMI7S	train_swap	1	['most', 'people', 'can', 'not', 'afford', 'them']	['most', 'people', 'can', 'afford', 'them']	['electric', 'cars', 'are', 'practical', 'for', 'most', 'people', '.']	['electric', 'cars', 'will', 'succeed']	['will', 'electric', 'cars', 'finally', 'succeed', '?']	['are', 'plug', '-', 'in', 'cars', 'the', 'future', ',', 'or', 'will', 'high', 'cost', 'and', 'other', 'technologies', 'eclipse', 'their', 'promise', '?']
2657567_79_A1V6JYTPVEMI7S	train_swap	0	['most', 'people', 'can', 'afford', 'them']	['most', 'people', 'can', 'not', 'afford', 'them']	['electric', 'cars', 'are', 'practical', 'for', 'most', 'people', '.']	['electric', 'cars', 'will', 'succeed']	['will', 'electric', 'cars', 'finally', 'succeed', '?']	['are', 'plug', '-', 'in', 'cars', 'the', 'future', ',', 'or', 'will', 'high', 'cost', 'and', 'other', 'technologies', 'eclipse', 'their', 'promise', '?']
8838287_6_A1DJNUJZN8FE7N	train_swap	1	['there', 'could', 'be', 'war', 'at', 'any', 'time']	"['it', ""'s"", 'not', 'like', 'there', 'could', 'be', 'war', 'at', 'any', 'time']"	['nato', 'was', 'useful', 'when', 'the', 'world', 'was', 'at', 'war', 'and', 'alliances', 'had', 'to', 'be', 'formed', 'to', 'defeat', 'a', 'common', 'enemy', ',', 'but', 'today', 'there', 'is', 'no', 'threat', 'and', 'no', 'need', 'for', 'this', '.']	['we', 'should', 'disband', 'nato']	['has', 'nato', 'outlived', 'its', 'usefulness', '?']	['with', 'the', 'soviet', 'union', 'gone', 'and', 'austerity', 'challenging', 'security', ',', 'should', 'we', 'disband', 'nato', '?']
