#id	set	correctLabelW0orW1	warrant0	warrant1	reason	claim	debateTitle	debateInfo
14666389_480_A1CF6U3GF7DZEJ	dev	0	['the', 'excuse', 'is', 'rarely', 'warranted']	['the', 'excuse', 'is', 'sometimes', 'warranted']	['Police', 'use', 'the', 'excuse', 'of', 'fear', 'for', 'life', 'to', 'abuse', 'use', 'of', 'force', '.']	['Police', 'is', 'too', 'willing', 'to', 'use', 'force']	['Do', 'Police', 'Use', 'Deadly', 'Force', 'Too', 'Often', '?']	['Have', 'police', 'officers', 'become', 'too', 'willing', 'to', 'use', 'force', 'or', 'are', 'they', 'reacting', 'to', 'the', 'dangers', 'they', 'face', 'every', 'day', '?']
9831390_0_A104V8NZIQFN2F	train_swap	1	"['it', 'is', 'NATO', ""'s"", 'fight', 'and', 'the', 'US', 'belongs', 'to', 'NATO']"	"['it', 'is', 'not', 'NATO', ""'s"", 'fight', 'and', 'the', 'US', 'belongs', 'to', 'NATO']"	['Not', 'our', 'fight', '.']	['US', 'should', 'not', 'attack', 'Syria']	['Is', 'an', 'Attack', 'on', 'Syria', 'Justified', '?']	"['Should', 'the', 'United', 'States', 'and', 'its', 'allies', 'launch', 'air', 'strikes', 'against', 'Syria', 'in', 'response', 'to', 'the', 'Assad', 'regime', ""'s"", 'reported', 'use', 'of', 'chemical', 'weapons', '?']"
11894913_488_AA7ASGQEOMKEZ	train_swap	0	['a', 'solution', 'would', 'encourage', 'the', 'search', 'for', 'a', 'better', 'solution', 'later']	['a', 'solution', 'better', 'than', 'nothing', 'would', 'discourage', 'the', 'search', 'for', 'a', 'better', 'solution', 'later']	['A', 'ratings', 'solution', ',', 'while', 'messy', ',', 'would', 'be', 'better', 'than', 'nothing', '.']	['Government', 'should', 'grade', 'colleges']	['Should', 'the', 'Government', 'Grade', 'Colleges', '?']	['Should', 'the', 'government', 'rate', 'colleges', 'to', 'hold', 'them', 'accountable', 'for', 'graduation', 'rates', ',', 'student', 'debt', 'and', 'access', 'for', 'the', 'poor', 'and', 'minorities', '?']
11894913_488_AA7ASGQEOMKEZ	train_swap	1	['a', 'solution', 'better', 'than', 'nothing', 'would', 'discourage', 'the', 'search', 'for', 'a', 'better', 'solution', 'later']	['a', 'solution', 'would', 'encourage', 'the', 'search', 'for', 'a', 'better', 'solution', 'later']	['A', 'ratings', 'solution', ',', 'while', 'messy', ',', 'would', 'be', 'better', 'than', 'nothing', '.']	['Government', 'should', 'grade', 'colleges']	['Should', 'the', 'Government', 'Grade', 'Colleges', '?']	['Should', 'the', 'government', 'rate', 'colleges', 'to', 'hold', 'them', 'accountable', 'for', 'graduation', 'rates', ',', 'student', 'debt', 'and', 'access', 'for', 'the', 'poor', 'and', 'minorities', '?']
2700850_221_AJNQ2PBD07FKE	train_swap	0	['They', 'can', 'learn', 'critical', 'thinking', 'In', 'humanities', 'courses']	['They', 'can', 'learn', 'critical', 'thinking', 'In', 'psychology', 'courses']	['Liberal', 'arts', 'provide', 'knowledge', 'to', 'learn', 'creative', 'thinking', ',', 'reading', ',', 'and', 'writing', 'which', 'are', 'important', 'to', 'many', 'career', 'paths', '.']	['Colleges', 'need', 'humanities', 'programs']	['Do', 'Colleges', 'Need', 'French', 'Departments', '?']	['With', 'humanities', 'programs', 'being', 'cut', 'at', 'many', 'universities', ',', 'what', 'do', 'students', 'stand', 'to', 'lose', '?']
2700850_221_AJNQ2PBD07FKE	train_swap	1	['They', 'can', 'learn', 'critical', 'thinking', 'In', 'psychology', 'courses']	['They', 'can', 'learn', 'critical', 'thinking', 'In', 'humanities', 'courses']	['Liberal', 'arts', 'provide', 'knowledge', 'to', 'learn', 'creative', 'thinking', ',', 'reading', ',', 'and', 'writing', 'which', 'are', 'important', 'to', 'many', 'career', 'paths', '.']	['Colleges', 'need', 'humanities', 'programs']	['Do', 'Colleges', 'Need', 'French', 'Departments', '?']	['With', 'humanities', 'programs', 'being', 'cut', 'at', 'many', 'universities', ',', 'what', 'do', 'students', 'stand', 'to', 'lose', '?']
7957857_673_A34QZDSTKZ3JO9	train_swap	0	['few', 'people', 'have', 'internet']	['most', 'people', 'have', 'internet']	['Libraries', 'provide', 'internet', 'for', 'those', 'that', 'need', 'it', 'to', 'do', 'homework', ',', 'find', 'employment', ',', 'and', 'file', 'taxes', '.']	['We', 'need', 'libraries']	['Do', 'We', 'Still', 'Need', 'Libraries', '?']	['What', 'are', 'libraries', 'for', ',', 'and', 'how', 'should', 'they', 'evolve', '?']
7957857_673_A34QZDSTKZ3JO9	train_swap	1	['most', 'people', 'have', 'internet']	['few', 'people', 'have', 'internet']	['Libraries', 'provide', 'internet', 'for', 'those', 'that', 'need', 'it', 'to', 'do', 'homework', ',', 'find', 'employment', ',', 'and', 'file', 'taxes', '.']	['We', 'need', 'libraries']	['Do', 'We', 'Still', 'Need', 'Libraries', '?']	['What', 'are', 'libraries', 'for', ',', 'and', 'how', 'should', 'they', 'evolve', '?']
3122593_214_APW9F8OTJ4KXO	train_swap	0	['the', 'bike', 'lanes', 'are', 'designed', 'well', 'enough', 'to', 'really', 'serve', 'their', 'purpose', 'and', 'encourage', 'biking']	['the', 'bike', 'lanes', 'are', 'not', 'designed', 'well', 'enough', 'to', 'really', 'serve', 'their', 'purpose', 'and', 'encourage', 'biking']	['One', 'can', 'avoid', 'and', 'improve', 'heavy', 'traffic', 'by', 'using', 'public', 'transportation', 'or', 'biking', '.']	"['New', 'York', ""'s"", 'bike', 'lanes', 'are', 'working']"	"['Are', 'New', 'York', ""'s"", 'Bike', 'Lanes', 'Working', '?']"	"['Mayor', 'Koch', ""'s"", 'bicycle', 'network', 'died', 'quickly', '.', 'Mayor', 'Bloomberg', ""'s"", 'is', 'remaking', 'the', 'streets', 'of', 'the', 'city', '.', 'What', 'is', 'the', 'verdict', 'so', 'far', '?']"
3122593_214_APW9F8OTJ4KXO	train_swap	1	['the', 'bike', 'lanes', 'are', 'not', 'designed', 'well', 'enough', 'to', 'really', 'serve', 'their', 'purpose', 'and', 'encourage', 'biking']	['the', 'bike', 'lanes', 'are', 'designed', 'well', 'enough', 'to', 'really', 'serve', 'their', 'purpose', 'and', 'encourage', 'biking']	['One', 'can', 'avoid', 'and', 'improve', 'heavy', 'traffic', 'by', 'using', 'public', 'transportation', 'or', 'biking', '.']	"['New', 'York', ""'s"", 'bike', 'lanes', 'are', 'working']"	"['Are', 'New', 'York', ""'s"", 'Bike', 'Lanes', 'Working', '?']"	"['Mayor', 'Koch', ""'s"", 'bicycle', 'network', 'died', 'quickly', '.', 'Mayor', 'Bloomberg', ""'s"", 'is', 'remaking', 'the', 'streets', 'of', 'the', 'city', '.', 'What', 'is', 'the', 'verdict', 'so', 'far', '?']"
8389640_328_A247LJDZOGXJK6	train_swap	1	"['parents', 'do', ""n't"", 'need', 'to', 'come', 'first', 'for', 'their', 'children']"	['parents', ' ', 'need', 'to', 'come', 'first', 'for', 'their', 'children']	['This', 'will', 'cause', 'more', 'government', 'interference', 'in', 'peoples', 'lives', 'relegating', 'parents', 'to', 'a', 'secondary', 'role', '.']	['Public', 'preschool', 'is', 'not', 'a', 'smart', 'investment']	['Is', 'Public', 'Preschool', 'a', 'Smart', 'Investment', '?']	['Would', 'quality', 'child', 'care', 'that', 'included', 'a', 'preschool', 'curriculum', 'be', 'a', 'better', 'national', 'goal', '?']
8389640_328_A247LJDZOGXJK6	train_swap	0	['parents', ' ', 'need', 'to', 'come', 'first', 'for', 'their', 'children']	"['parents', 'do', ""n't"", 'need', 'to', 'come', 'first', 'for', 'their', 'children']"	['This', 'will', 'cause', 'more', 'government', 'interference', 'in', 'peoples', 'lives', 'relegating', 'parents', 'to', 'a', 'secondary', 'role', '.']	['Public', 'preschool', 'is', 'not', 'a', 'smart', 'investment']	['Is', 'Public', 'Preschool', 'a', 'Smart', 'Investment', '?']	['Would', 'quality', 'child', 'care', 'that', 'included', 'a', 'preschool', 'curriculum', 'be', 'a', 'better', 'national', 'goal', '?']
7046664_196_A247LJDZOGXJK6	train_swap	0	['it', 'is', 'bad', 'to', 'focus', 'on', 'things', 'that', 'are', 'not', 'relevant']	['it', 'is', 'fun', 'to', 'focus', 'on', 'things', 'that', 'are', 'not', 'relevant']	['The', 'spouse', 'opinion', 'may', 'not', 'be', 'relevant', 'to', 'the', 'campaign', 'of', 'the', 'president', '.']	"['We', 'do', ""n't"", 'need', 'to', 'hear', 'from', 'candidate', ""'s"", 'spouse']"	"['Do', 'We', 'Need', 'to', 'Hear', 'From', 'the', 'Candidate', ""'s"", 'Spouse', '?']"	['What', 'role', 'should', 'spouses', 'of', 'the', 'nominees', 'play', 'at', 'conventions', '?', 'Is', 'it', 'appropriate', '(', 'or', 'useful', ')', 'for', 'them', 'to', 'give', 'speeches', '?']
7046664_196_A247LJDZOGXJK6	train_swap	1	['it', 'is', 'fun', 'to', 'focus', 'on', 'things', 'that', 'are', 'not', 'relevant']	['it', 'is', 'bad', 'to', 'focus', 'on', 'things', 'that', 'are', 'not', 'relevant']	['The', 'spouse', 'opinion', 'may', 'not', 'be', 'relevant', 'to', 'the', 'campaign', 'of', 'the', 'president', '.']	"['We', 'do', ""n't"", 'need', 'to', 'hear', 'from', 'candidate', ""'s"", 'spouse']"	"['Do', 'We', 'Need', 'to', 'Hear', 'From', 'the', 'Candidate', ""'s"", 'Spouse', '?']"	['What', 'role', 'should', 'spouses', 'of', 'the', 'nominees', 'play', 'at', 'conventions', '?', 'Is', 'it', 'appropriate', '(', 'or', 'useful', ')', 'for', 'them', 'to', 'give', 'speeches', '?']
2653827_630_A1CF6U3GF7DZEJ	train_swap	0	['together', 'everybody', 'can', 'defeat', 'the', 'oil', 'interests']	['nobody', 'can', 'defeat', 'the', 'oil', 'interests']	['Having', 'such', 'high', 'interest', 'in', 'a', 'foundling', 'industry', 'with', 'the', 'economy', 'struggling', 'is', 'proof', 'of', 'the', 'electric', 'cars', 'viability', '.']	['Electric', 'cars', 'will', 'succeed']	['Will', 'Electric', 'Cars', 'Finally', 'Succeed', '?']	['Are', 'plug', '-', 'in', 'cars', 'the', 'future', ',', 'or', 'will', 'high', 'cost', 'and', 'other', 'technologies', 'eclipse', 'their', 'promise', '?']
2653827_630_A1CF6U3GF7DZEJ	train_swap	1	['nobody', 'can', 'defeat', 'the', 'oil', 'interests']	['together', 'everybody', 'can', 'defeat', 'the', 'oil', 'interests']	['Having', 'such', 'high', 'interest', 'in', 'a', 'foundling', 'industry', 'with', 'the', 'economy', 'struggling', 'is', 'proof', 'of', 'the', 'electric', 'cars', 'viability', '.']	['Electric', 'cars', 'will', 'succeed']	['Will', 'Electric', 'Cars', 'Finally', 'Succeed', '?']	['Are', 'plug', '-', 'in', 'cars', 'the', 'future', ',', 'or', 'will', 'high', 'cost', 'and', 'other', 'technologies', 'eclipse', 'their', 'promise', '?']
11670926_107_A1DJNUJZN8FE7N	train_swap	1	"['we', 'do', ""n't"", 'want', 'better', 'solutions']"	['we', 'want', 'better', 'solutions']	['If', 'race', 'is', 'such', 'a', 'big', 'part', 'of', 'the', 'economic', 'hardships', 'and', 'the', 'reasons', 'people', 'are', 'denied', 'opportunities', ',', 'then', 'economic', 'based', 'actions', 'would', 'be', 'a', 'better', 'solution', '.']	['Affirmative', 'actions', 'should', 'be', 'based', 'on', 'income']	['Should', 'Affirmative', 'Action', 'Be', 'Based', 'on', 'Income', '?']	['Will', 'the', 'Supreme', 'Court', 'decision', 'on', 'race', '-', 'based', 'preferences', 'push', 'colleges', 'to', 'resort', 'to', 'less', 'effective', 'methods', 'to', 'promote', 'to', 'diversity', '?']
11670926_107_A1DJNUJZN8FE7N	train_swap	0	['we', 'want', 'better', 'solutions']	"['we', 'do', ""n't"", 'want', 'better', 'solutions']"	['If', 'race', 'is', 'such', 'a', 'big', 'part', 'of', 'the', 'economic', 'hardships', 'and', 'the', 'reasons', 'people', 'are', 'denied', 'opportunities', ',', 'then', 'economic', 'based', 'actions', 'would', 'be', 'a', 'better', 'solution', '.']	['Affirmative', 'actions', 'should', 'be', 'based', 'on', 'income']	['Should', 'Affirmative', 'Action', 'Be', 'Based', 'on', 'Income', '?']	['Will', 'the', 'Supreme', 'Court', 'decision', 'on', 'race', '-', 'based', 'preferences', 'push', 'colleges', 'to', 'resort', 'to', 'less', 'effective', 'methods', 'to', 'promote', 'to', 'diversity', '?']
10228010_160_A1HKYY6XI2OHO1	train_swap	0	['short', 'term', 'fixes', 'require', 'much', 'effort']	['short', 'term', 'fixes', 'require', 'little', 'effort']	['[', 'They', ']', 'are', 'short', 'term', 'fix', 'that', 'quickly', 'fades', '.']	['Casinos', 'are', 'too', 'much', 'of', 'a', 'gamble']	['Are', 'Casinos', 'Too', 'Much', 'of', 'a', 'Gamble', '?']	['Do', 'the', 'economic', 'and', 'fiscal', 'benefits', 'of', 'casinos', 'outweigh', 'their', 'social', 'and', 'economic', 'costs', '?']
10228010_160_A1HKYY6XI2OHO1	train_swap	1	['short', 'term', 'fixes', 'require', 'little', 'effort']	['short', 'term', 'fixes', 'require', 'much', 'effort']	['[', 'They', ']', 'are', 'short', 'term', 'fix', 'that', 'quickly', 'fades', '.']	['Casinos', 'are', 'too', 'much', 'of', 'a', 'gamble']	['Are', 'Casinos', 'Too', 'Much', 'of', 'a', 'Gamble', '?']	['Do', 'the', 'economic', 'and', 'fiscal', 'benefits', 'of', 'casinos', 'outweigh', 'their', 'social', 'and', 'economic', 'costs', '?']
5448130_383_A104V8NZIQFN2F	train_swap	0	"['college', 'students', 'do', 'not', 'need', 'to', 'see', 'how', 'the', '""', 'real', 'world', '""', 'is', 'going', 'to', 'be']"	"['college', 'students', 'need', 'to', 'see', 'how', 'the', '""', 'real', 'world', '""', 'is', 'going', 'to', 'be']"	['Internships', 'are', 'abused', 'by', 'employers', 'and', 'they', 'should', 'be', 'monitored', 'for', 'misuse', '.']	['Unpaid', 'internship', 'exploit', 'college', 'students']	['Do', 'Unpaid', 'Internships', 'Exploit', 'College', 'Students', '?']	['Should', 'the', 'government', 'get', 'tough', 'to', 'protect', 'unpaid', 'interns', ',', 'or', 'are', 'internships', 'a', 'win', '-', 'win', '?']
5448130_383_A104V8NZIQFN2F	train_swap	1	"['college', 'students', 'need', 'to', 'see', 'how', 'the', '""', 'real', 'world', '""', 'is', 'going', 'to', 'be']"	"['college', 'students', 'do', 'not', 'need', 'to', 'see', 'how', 'the', '""', 'real', 'world', '""', 'is', 'going', 'to', 'be']"	['Internships', 'are', 'abused', 'by', 'employers', 'and', 'they', 'should', 'be', 'monitored', 'for', 'misuse', '.']	['Unpaid', 'internship', 'exploit', 'college', 'students']	['Do', 'Unpaid', 'Internships', 'Exploit', 'College', 'Students', '?']	['Should', 'the', 'government', 'get', 'tough', 'to', 'protect', 'unpaid', 'interns', ',', 'or', 'are', 'internships', 'a', 'win', '-', 'win', '?']
7441792_159_APW9F8OTJ4KXO	train_swap	1	['other', 'shows', 'are', 'held', 'accountable', 'via', 'ratings', 'and', 'reviews', 'when', 'they', 'cross', 'the', 'line', ',', 'reality', 'shows', 'face', 'the', 'same', 'consequences']	['other', 'shows', 'are', 'held', 'accountable', 'via', 'ratings', 'and', 'reviews', 'when', 'they', 'cross', 'the', 'line', 'and', 'reality', 'shows', 'do', 'not', 'face', 'the', 'same', 'consequences']	['Criticism', 'needs', 'to', 'be', 'strongly', 'raised', 'when', 'a', 'reality', 'show', 'is', 'sexist', ',', 'racist', ',', 'or', 'misogynistic', '.']	['Reality', 'shows', 'are', 'worse', 'than', 'other', 'TV']	['Are', 'Reality', 'Shows', 'Worse', 'Than', 'Other', 'TV', '?']	['Is', 'a', 'bad', 'reality', 'show', 'worse', 'than', 'a', 'bad', 'sit', '-', 'com', '?', 'Is', 'a', 'compelling', 'one', 'less', 'important', 'than', 'a', 'compelling', 'scripted', 'drama', '?']
7441792_159_APW9F8OTJ4KXO	train_swap	0	['other', 'shows', 'are', 'held', 'accountable', 'via', 'ratings', 'and', 'reviews', 'when', 'they', 'cross', 'the', 'line', 'and', 'reality', 'shows', 'do', 'not', 'face', 'the', 'same', 'consequences']	['other', 'shows', 'are', 'held', 'accountable', 'via', 'ratings', 'and', 'reviews', 'when', 'they', 'cross', 'the', 'line', ',', 'reality', 'shows', 'face', 'the', 'same', 'consequences']	['Criticism', 'needs', 'to', 'be', 'strongly', 'raised', 'when', 'a', 'reality', 'show', 'is', 'sexist', ',', 'racist', ',', 'or', 'misogynistic', '.']	['Reality', 'shows', 'are', 'worse', 'than', 'other', 'TV']	['Are', 'Reality', 'Shows', 'Worse', 'Than', 'Other', 'TV', '?']	['Is', 'a', 'bad', 'reality', 'show', 'worse', 'than', 'a', 'bad', 'sit', '-', 'com', '?', 'Is', 'a', 'compelling', 'one', 'less', 'important', 'than', 'a', 'compelling', 'scripted', 'drama', '?']
12629542_220_A1CF6U3GF7DZEJ	train_swap	1	['we', 'need', 'the', 'islamists', 'as', 'scapegoats', 'to', 'unify', 'the', 'country']	['we', 'do', 'not', 'need', 'the', 'islamists', 'as', 'scapegoats', 'to', 'unify', 'the', 'country']	['Working', 'with', 'Assad', 'will', 'help', 'defeat', 'radical', 'islamists']	['The', 'U.S.', 'should', 'work', 'with', 'Assad', 'to', 'fight', 'ISIS']	['Should', 'the', 'U.S.', 'Work', 'With', 'Assad', 'to', 'Fight', 'ISIS', '?']	['Is', 'the', 'militant', 'group', 'such', 'a', 'threat', 'to', 'the', 'United', 'States', 'that', 'working', 'with', 'the', 'despised', 'Syrian', 'dictator', 'would', 'be', 'in', 'the', 'national', 'interest', '?']
12629542_220_A1CF6U3GF7DZEJ	train_swap	0	['we', 'do', 'not', 'need', 'the', 'islamists', 'as', 'scapegoats', 'to', 'unify', 'the', 'country']	['we', 'need', 'the', 'islamists', 'as', 'scapegoats', 'to', 'unify', 'the', 'country']	['Working', 'with', 'Assad', 'will', 'help', 'defeat', 'radical', 'islamists']	['The', 'U.S.', 'should', 'work', 'with', 'Assad', 'to', 'fight', 'ISIS']	['Should', 'the', 'U.S.', 'Work', 'With', 'Assad', 'to', 'Fight', 'ISIS', '?']	['Is', 'the', 'militant', 'group', 'such', 'a', 'threat', 'to', 'the', 'United', 'States', 'that', 'working', 'with', 'the', 'despised', 'Syrian', 'dictator', 'would', 'be', 'in', 'the', 'national', 'interest', '?']
3647415_356_A3TKD7EJ6BM0M5	train_swap	0	"['cost', 'saving', 'methods', 'ca', ""n't"", 'make', 'education', 'available', 'to', 'everyone']"	['cost', 'saving', 'methods', 'make', 'education', 'available', 'to', 'everyone']	['Online', 'courses', 'should', 'only', 'be', 'used', 'as', 'a', 'low', 'quality', 'cost', 'savings', 'measure', '.']	['Online', 'classes', 'are', 'not', 'the', 'best', 'way', 'to', 'teach']	['Can', 'Young', 'Students', 'Learn', 'From', 'Online', 'Classes', '?']	['Online', 'courses', 'are', 'increasingly', 'common', 'in', 'high', 'schools', 'and', 'middle', 'schools', '.', 'Is', 'this', 'the', 'best', 'way', 'to', 'teach', 'that', 'age', 'group', '?']
3647415_356_A3TKD7EJ6BM0M5	train_swap	1	['cost', 'saving', 'methods', 'make', 'education', 'available', 'to', 'everyone']	"['cost', 'saving', 'methods', 'ca', ""n't"", 'make', 'education', 'available', 'to', 'everyone']"	['Online', 'courses', 'should', 'only', 'be', 'used', 'as', 'a', 'low', 'quality', 'cost', 'savings', 'measure', '.']	['Online', 'classes', 'are', 'not', 'the', 'best', 'way', 'to', 'teach']	['Can', 'Young', 'Students', 'Learn', 'From', 'Online', 'Classes', '?']	['Online', 'courses', 'are', 'increasingly', 'common', 'in', 'high', 'schools', 'and', 'middle', 'schools', '.', 'Is', 'this', 'the', 'best', 'way', 'to', 'teach', 'that', 'age', 'group', '?']
11163402_303_A34QZDSTKZ3JO9	train_swap	0	['people', 'want', 'the', 'police', 'to', 'know', 'their', 'information']	"['people', 'do', ""n't"", 'want', 'the', 'police', 'to', 'know', 'their', 'information']"	['Giving', 'all', 'immigrants', 'ID', 'cards', 'would', 'allow', 'police', 'to', 'get', 'information', 'about', 'people', 'from', 'their', 'home', 'country', '.']	['All', 'immigrants', 'should', 'get', 'ID', 'cards']	['Should', 'All', 'Immigrants', 'Get', 'ID', 'Cards', '?']	"['Should', 'cities', 'issue', 'identification', 'for', 'anyone', 'who', 'has', 'no', 'passport', 'or', 'driver', ""'s"", 'license', ',', 'even', 'if', 'they', 'are', 'not', 'in', 'the', 'country', 'legally', '?']"
11163402_303_A34QZDSTKZ3JO9	train_swap	1	"['people', 'do', ""n't"", 'want', 'the', 'police', 'to', 'know', 'their', 'information']"	['people', 'want', 'the', 'police', 'to', 'know', 'their', 'information']	['Giving', 'all', 'immigrants', 'ID', 'cards', 'would', 'allow', 'police', 'to', 'get', 'information', 'about', 'people', 'from', 'their', 'home', 'country', '.']	['All', 'immigrants', 'should', 'get', 'ID', 'cards']	['Should', 'All', 'Immigrants', 'Get', 'ID', 'Cards', '?']	"['Should', 'cities', 'issue', 'identification', 'for', 'anyone', 'who', 'has', 'no', 'passport', 'or', 'driver', ""'s"", 'license', ',', 'even', 'if', 'they', 'are', 'not', 'in', 'the', 'country', 'legally', '?']"
4803078_343_A1DJNUJZN8FE7N	train_swap	1	['I', 'believe', 'the', 'Euro', 'can', 'handle', 'it']	['I', 'believe', 'the', 'Euro', 'can', 'not', 'handle', 'it']	['Greece', 'can', 'not', 'support', 'its', 'own', 'economy', 'and', 'is', 'bringing', 'the', 'Euro', 'down', '.']	['Greece', 'will', 'destroy', 'the', 'Euro', 'Zone']	['Will', 'Greece', 'Destroy', 'the', 'Euro', 'Zone', '?']	['The', 'collapse', 'of', 'the', 'Papandreou', 'government', 'may', 'undo', 'European', 'efforts', 'to', 'restructure', 'debt', 'and', 'hold', 'the', 'union', 'together', '.']
4803078_343_A1DJNUJZN8FE7N	train_swap	0	['I', 'believe', 'the', 'Euro', 'can', 'not', 'handle', 'it']	['I', 'believe', 'the', 'Euro', 'can', 'handle', 'it']	['Greece', 'can', 'not', 'support', 'its', 'own', 'economy', 'and', 'is', 'bringing', 'the', 'Euro', 'down', '.']	['Greece', 'will', 'destroy', 'the', 'Euro', 'Zone']	['Will', 'Greece', 'Destroy', 'the', 'Euro', 'Zone', '?']	['The', 'collapse', 'of', 'the', 'Papandreou', 'government', 'may', 'undo', 'European', 'efforts', 'to', 'restructure', 'debt', 'and', 'hold', 'the', 'union', 'together', '.']
6210543_90_A3TKD7EJ6BM0M5	train_swap	1	"['we', 'ca', ""n't"", 'have', 'citizens', 'being', 'loyal', 'to', 'their', 'home', 'country']"	['we', 'can', 'have', 'citizens', 'being', 'loyal', 'to', 'their', 'home', 'country']	['America', 'has', 'more', 'opportunity', ',', 'but', 'people', 'are', 'still', 'loyal', 'to', 'their', 'homes', '.']	['Dual', 'citizenship', 'should', 'be', 'allowed']	['Can', 'Dual', 'Citizens', 'Be', 'Good', 'Americans', '?']	['Should', 'dual', 'citizenship', 'be', 'allowed', '?', 'The', 'pros', 'and', 'cons', 'of', 'pledging', 'allegiance', 'to', 'more', 'than', 'one', 'country', '.']
